,Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
97116,2011-09-25,2011092512,5,2,,12:48,13,2568.0,4.0,ARI,35.0,35.0,0,0,0.0,,SEA,ARI,"J.Feely kicks 62 yards from ARI 35 to SEA 3. L.Washington MUFFS catch, and recovers at SEA 11. L.Washington to SEA 11 for no gain (E.Doucet).",1,0,0,0,,,,0,0,,Kickoff,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,L.Washington,,E.Doucet,,,,0,,,0,0,,0,,,,0,3.0,3.0,0.0,0.0,SEA,ARI,0,None,3,3,2,3,2,0.08790512231277335,0.15866612780288047,0.005772730901959761,0.2386524229469881,0.20144716011739927,0.003154147772079018,0.3044022881459199,0.0,0.0,0.5833549870763173,-0.8118643524275386,,,0.5028227180196705,0.4971772819803295,0.4786647823524097,0.5213352176475903,0.5028227180196705,-0.02415793566726077,,,2011
161344,2012-11-18,2012111800,4,1,3.0,05:10,6,3010.0,34.0,PHI,47.0,47.0,1,4,0.0,0.0,WAS,PHI,(5:10) (Shotgun) A.Morris left end to WAS 48 for -5 yards (D.Tapp).,1,-5,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,A.Morris,00-0029141,1,left,end,,None,0,,,,D.Tapp,,,,0,,,0,0,,0,,,,0,7.0,0.0,7.0,7.0,WAS,PHI,0,None,3,3,3,3,3,0.008179485183462929,0.08713505827439495,0.0007513811321417115,0.13084825595307625,0.29780171847769304,0.0028890044071179623,0.4723950965721133,0.0,0.0,3.0271031114931066,-3.117301821579096,,,0.8086847545440758,0.19131524545592413,0.7180840520783006,0.2819159479216994,0.8086847545440758,-0.09060070246577524,,,2012
252659,2014-11-16,2014111606,6,2,1.0,10:09,11,2409.0,6.0,NYG,25.0,75.0,10,2,0.0,0.0,NYG,SF,(10:09) (Shotgun) E.Manning pass short left to R.Jennings to NYG 27 for 2 yards (J.Smith).,1,2,0,0,,,,0,0,,Pass,E.Manning,00-0022803,1,Complete,Short,-4,6,0,left,0,,,None,0,,,R.Jennings,00-0027155,1,,,,J.Smith,,,,0,,,0,0,,0,,,,0,7.0,6.0,1.0,1.0,NYG,SF,0,None,3,3,3,3,3,0.14218998438560915,0.13349402268574054,0.0035822491568895977,0.19943889845798868,0.20639504109603413,0.0029823794813393823,0.3119174247363984,0.0,0.0,1.0048529998286484,-0.3910483263638012,-1.1447518770907126,0.7537035507269114,0.541080577670959,0.458919422329041,0.5316002533547369,0.4683997466452631,0.541080577670959,-0.009480324316222031,-0.03492278729846876,0.025442462982246727,2014
101000,2011-10-09,2011100902,1,1,2.0,13:06,14,3486.0,34.0,IND,35.0,65.0,7,33,0.0,0.0,IND,KC,"(13:06) (Run formation) J.Addai right tackle to IND 37 for 2 yards (T.Jackson). PENALTY on IND-J.Reitz, Tripping, 10 yards, enforced at IND 35 - No Play.",1,2,0,0,,,,0,0,,No Play,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,T.Jackson,,,,0,,,0,0,,1,IND,,J.Reitz,10,0.0,0.0,0.0,0.0,IND,KC,0,None,3,3,3,3,3,0.001852602818416689,0.14743164451827126,0.002590759782427293,0.22873514911532264,0.2575726301527877,0.003997394767457351,0.3578198188453172,0.0,0.0,1.2368289149835714,-1.4228657126919977,,,0.5189563877791801,0.4810436122208199,0.4784294855407004,0.5215705144592997,0.5189563877791801,-0.04052690223847971,,,2011
168367,2012-12-02,2012120213,5,2,,13:34,14,2614.0,5.0,DAL,35.0,35.0,0,0,0.0,,PHI,DAL,D.Bailey kicks 70 yards from DAL 35 to PHI -5. B.Boykin to PHI 16 for 21 yards (P.Tanner; A.Albright). Return right side inside the yardline numbers.,1,21,0,0,,,,0,0,,Kickoff,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,B.Boykin,,P.Tanner,A.Albright,,,0,,,0,0,,0,,,,0,7.0,3.0,4.0,4.0,DAL,PHI,0,None,3,3,3,3,3,0.07414350111823148,0.16131676336605974,0.005873113587246361,0.2430623019054536,0.2042134676549478,0.0032076006608529033,0.3081832517072081,0.0,0.0,0.5792057356261591,-0.3670826242729135,,,0.38161679384167424,0.6183832061583258,0.3946915743826136,0.6053084256173864,0.6183832061583258,-0.013074780540939357,,,2012
62145,2010-10-24,2010102410,8,2,3.0,13:22,14,2602.0,6.0,NE,44.0,56.0,7,-2,0.0,0.0,NE,SD,(13:22) (Shotgun) T.Brady pass incomplete short right.,1,0,0,0,,,,0,0,,Pass,T.Brady,00-0019596,1,Incomplete Pass,Short,7,0,0,right,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,7.0,3.0,4.0,4.0,SD,NE,0,None,3,3,3,3,3,0.05332595797229124,0.1344028569101781,0.0017267123798793134,0.2039576459444016,0.27809800450879185,0.0042321483152427996,0.3242566739692152,0.0,0.0,1.2781895108402632,-1.6586283330250164,1.8078311502455229,-3.4664594832705395,0.3562112861519644,0.6437887138480356,0.41533770239585704,0.5846622976041429,0.6437887138480356,-0.05912641624389259,0.06448102439286407,-0.12360744063675665,2010
271428,2015-09-13,2015091304,16,4,3.0,10:01,11,601.0,43.0,BUF,33.0,67.0,6,4,0.0,0.0,BUF,IND,(10:01) (Shotgun) T.Taylor pass incomplete short middle to S.Watkins (C.Geathers). Pass tipped at line.,1,0,0,0,,,,0,0,,Pass,T.Taylor,00-0028118,1,Incomplete Pass,Short,-3,0,0,middle,0,,,None,0,,,S.Watkins,00-0031325,0,,,,,,,,0,,,0,0,,0,,,,0,24.0,8.0,16.0,16.0,BUF,IND,0,None,3,3,2,3,2,0.13474276870923912,0.15648171610666636,0.003196139259284464,0.2317421193553893,0.19259126291158524,0.0036502618943674288,0.2775957317634681,0.0,0.0,0.4302121725414743,-1.5271302203792159,-1.837629628842286,0.3104994084630699,0.9464063649595044,0.05359363504049552,0.9301909528906502,0.06980904710934976,0.9464063649595044,-0.01621541206885424,-0.019372572967091828,0.003157160898237588,2015
287614,2015-10-25,2015102505,15,4,4.0,13:57,14,837.0,63.0,WAS,27.0,27.0,14,53,0.0,0.0,TB,WAS,"(13:57) C.Barth 45 yard field goal is GOOD, Center-A.DePaola, Holder-J.Schum.",1,0,1,0,,,,0,0,,Field Goal,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,Good,45.0,0,,,0,0,,0,,,,0,23.0,21.0,2.0,2.0,WAS,TB,0,None,1,3,1,3,1,0.011978080253292613,0.06063793198841095,0.0007745743374290972,0.09027799081485653,0.7947453431933359,0.0004027761389808718,0.041183303273694065,0.0,0.0,1.8579158244297411,1.1420841755702589,,,0.3609023147065869,0.6390976852934132,0.3062859723199951,0.6937140276800049,0.6390976852934132,0.054616342386591736,,,2015
351796,2016-12-11,2016121107,18,4,,04:59,5,299.0,4.0,PHI,35.0,35.0,0,0,0.0,,WAS,PHI,C.Sturgis kicks 64 yards from PHI 35 to WAS 1. C.Thompson to WAS 23 for 22 yards (N.Goode).,1,22,0,0,,,,0,0,,Kickoff,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,C.Thompson,,N.Goode,,,,0,,,0,0,,0,,,,0,21.0,22.0,-1.0,1.0,PHI,WAS,0,None,3,1,3,1,3,0.3657090222334453,0.09748547499993723,0.0026041580168228717,0.14394279422675982,0.15372688798985473,0.0021744378049659238,0.2343572247282141,0.0,0.0,0.8007658120562188,-0.13665311415319215,,,0.5258622398512067,0.4741377601487933,0.5326292873303748,0.4673707126696252,0.4741377601487933,-0.00676704747916812,,,2016
4077,2009-09-20,2009092003,13,3,1.0,12:55,13,1675.0,29.0,ARI,46.0,54.0,10,21,0.0,0.0,ARI,JAC,(12:55) T.Hightower left end to JAC 47 for 7 yards (C.Ingram).,1,7,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,T.Hightower,00-0026289,1,left,end,,None,0,,,,C.Ingram,,,,0,,,0,0,,0,,,,0,17.0,9.0,8.0,8.0,JAC,ARI,0,None,3,3,3,3,3,0.0014032883949706982,0.09673663736670612,0.0007413624055856347,0.1500136546848999,0.306363834908305,0.003560633726245663,0.44118058851328695,0.0,0.0,2.6726886720648264,0.42148485544819,,,0.16832785626461466,0.8316721437353853,0.1593611007192225,0.8406388992807775,0.8316721437353853,0.008966755545392169,,,2009
339847,2016-11-06,2016110607,6,2,3.0,15:00,15,2700.0,33.0,CAR,38.0,62.0,12,25,0.0,0.0,CAR,LA,(15:00) (Shotgun) C.Newton pass incomplete short left to T.Ginn.,1,0,0,0,,,,0,0,,Pass,C.Newton,00-0027939,1,Incomplete Pass,Short,8,0,0,left,0,,,None,0,,,T.Ginn,00-0025396,0,,,,,,,,0,,,0,0,,0,,,,0,7.0,0.0,7.0,7.0,LA,CAR,0,None,3,3,3,3,3,0.04113849971318274,0.16677455901345584,0.0027866180895095172,0.2547297055682589,0.2494940118893077,0.004733280049861136,0.2803433256764241,0.0,0.0,0.4313470233054149,-1.5169746287026495,-0.5199753246808356,-0.996999304021814,0.2795867725600756,0.7204132274399244,0.332600846623917,0.667399153376083,0.7204132274399244,-0.0530140740638414,-0.017777890469512503,-0.035236183594328896,2016
5454,2009-09-21,2009092100,4,2,4.0,13:26,14,2606.0,7.0,IND,27.0,27.0,9,53,0.0,0.0,MIA,IND,"(13:26) D.Carpenter 45 yard field goal is GOOD, Center-J.Denney, Holder-B.Fields.",1,0,1,0,,,,0,0,,Field Goal,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,Good,45.0,0,,,0,0,,0,,,,0,7.0,7.0,0.0,0.0,MIA,IND,0,None,3,3,3,3,3,0.013473096613131643,0.060256371784320376,0.000768059829606992,0.08978820609008464,0.7945194506210652,0.00039927160678596184,0.04079554345500518,0.0,0.0,1.8591030216190365,1.1408969783809635,,,0.5264917704693641,0.4735082295306359,0.603409952636595,0.39659004736340503,0.5264917704693641,0.0769181821672309,,,2009
143247,2012-09-30,2012093000,11,2,1.0,09:51,10,2391.0,9.0,NE,24.0,24.0,10,24,0.0,0.0,BUF,NE,"(9:51) (Shotgun) R.Fitzpatrick pass deep right to S.Chandler for 24 yards, TOUCHDOWN. Caught in coverage in front corner of end zone.",1,24,1,1,,,,0,0,,Pass,R.Fitzpatrick,00-0023682,1,Complete,Deep,24,0,0,right,0,,,None,0,,,S.Chandler,00-0025516,1,,,,,,,,0,,,0,0,,0,,,,0,0.0,7.0,-7.0,7.0,BUF,NE,0,None,3,3,2,3,2,0.042424562479183615,0.03415856591777052,4.206256891044048e-05,0.05061742881283509,0.3557165939698425,0.0025314218579133158,0.5145093643935444,0.0,0.0,4.216896351799187,2.7831036482008127,2.7831036482008127,0.0,0.4090617799673105,0.5909382200326896,0.4964467037916909,0.5035532962083091,0.4090617799673105,0.0873849238243804,0.0873849238243804,0.0,2012
9281,2009-10-04,2009100405,4,1,1.0,10:16,11,3316.0,11.0,NYG,23.0,77.0,10,6,0.0,0.0,NYG,KC,(10:16) (Shotgun) E.Manning pass short left to S.Smith to NYG 29 for 6 yards (B.Carr).,1,6,0,0,,,,0,0,,Pass,E.Manning,00-0022803,1,Complete,Short,6,0,0,left,0,,,None,0,,,S.Smith,00-0025438,1,,,,B.Carr,,,,0,,,0,0,,0,,,,0,7.0,0.0,7.0,7.0,KC,NYG,0,None,3,3,3,3,3,0.004463461006391559,0.16727581087017104,0.005132850798395938,0.2587167527894162,0.2265289372609161,0.0035821276558493085,0.33430005961885984,0.0,0.0,0.7037410806932476,0.3097515067321341,0.3097515067321341,0.0,0.26031392475173243,0.7396860752482676,0.2498935554474341,0.7501064445525659,0.7396860752482676,0.01042036930429835,0.01042036930429835,0.0,2009
47196,2010-09-13,2010091300,21,4,3.0,04:47,5,287.0,4.0,NYJ,32.0,68.0,4,16,0.0,0.0,NYJ,BAL,(4:47) (Shotgun) M.Sanchez sacked at NYJ 24 for -8 yards (H.Ngata).,1,-8,0,0,,,,0,0,,Sack,,00-0026898,0,,,0,0,1,,0,,,None,0,,,,None,0,,,,H.Ngata,,,,0,,,1,0,,0,,,,0,9.0,10.0,-1.0,1.0,NYJ,BAL,0,None,3,3,2,3,2,0.3584231914034349,0.1127824901082084,0.002382061811863868,0.1635695995868476,0.13729499076798934,0.0024636852124358738,0.22308398110921995,0.0,0.0,0.4903014194370932,-1.7533971067847427,,,0.4614791480376468,0.5385208519623532,0.3689446154930099,0.6310553845069902,0.4614791480376468,-0.0925345325446369,,,2010
261221,2014-12-07,2014120710,21,4,2.0,03:03,4,183.0,3.0,BUF,35.0,65.0,8,25,0.0,0.0,BUF,DEN,(3:03) (Shotgun) K.Orton pass incomplete deep left to M.Goodwin.,1,0,0,0,,,,0,0,,Pass,K.Orton,00-0023541,1,Incomplete Pass,Deep,25,0,0,left,0,,,None,0,,,M.Goodwin,00-0030068,0,,,,,,,,0,,,0,0,,0,,,,0,10.0,24.0,-14.0,14.0,DEN,BUF,0,None,0,3,0,3,0,0.4379378798216996,0.07882092592217534,0.0013852977791283295,0.11585628382731147,0.1505222515749637,0.0021026178778024832,0.2133747431969191,0.0,0.0,0.8991678327429667,-0.5545763879242332,1.8768147951665752,-2.4313911830908084,0.9717978436896394,0.028202156310360608,0.976309792611618,0.02369020738838217,0.028202156310360608,-0.004511948921978433,0.014295598014368954,-0.018807546936347383,2014
227475,2014-09-07,2014090712,3,1,1.0,05:14,6,3014.0,0.0,IND,20.0,80.0,10,7,0.0,0.0,IND,DEN,(5:14) (No Huddle) T.Richardson left tackle to IND 27 for 7 yards (B.Marshall).,1,7,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,T.Richardson,00-0029675,1,left,tackle,,None,0,,,,B.Marshall,,,,0,,,0,0,,0,,,,0,0.0,3.0,-3.0,3.0,DEN,IND,0,None,3,3,3,3,3,0.01574010731566678,0.17383921242406614,0.006366109837648555,0.265927931455733,0.21453164107032496,0.003463729990667493,0.32013126790589325,0.0,0.0,0.4956958813959358,0.5553916651686026,,,0.5823247545000145,0.4176752454999855,0.5663753893298391,0.43362461067016095,0.4176752454999855,0.015949365170175422,,,2014
247063,2014-11-02,2014110202,1,1,2.0,11:53,12,3413.0,38.0,DAL,46.0,46.0,5,32,0.0,0.0,ARI,DAL,(11:53) (Shotgun) C.Palmer sacked at ARI 47 for -7 yards (H.Melton).,1,-7,0,0,,,,0,0,,Sack,,00-0021429,0,,,0,0,1,,0,,,None,0,,,,None,0,,,,H.Melton,,,,0,,,1,0,,0,,,,0,0.0,0.0,0.0,0.0,DAL,ARI,0,None,3,3,3,3,3,0.0015565877554039288,0.08507473157306539,0.0005653890734262346,0.13122076105119604,0.3321836956203472,0.003628225071378721,0.4457706098551826,0.0,0.0,2.949301505765656,-1.8639367757414569,,,0.4247878009017885,0.5752121990982115,0.4809349127245488,0.5190650872754512,0.5752121990982115,-0.05614711182276033,,,2014
268116,2014-12-28,2014122812,19,4,2.0,12:39,13,759.0,8.0,DAL,16.0,16.0,10,0,0.0,0.0,WAS,DAL,(12:39) (Shotgun) R.Griffin pass incomplete deep right to P.Garcon.,1,0,0,0,,,,0,0,,Pass,R.Griffin,00-0029665,1,Incomplete Pass,Deep,16,0,0,right,0,,,None,0,,,P.Garcon,00-0026345,0,,,,,,,,0,,,0,0,,0,,,,0,10.0,27.0,-17.0,17.0,WAS,DAL,0,None,3,3,3,3,3,0.018868604952288003,0.031827212338681035,5.5196455810570973e-05,0.04856586890942703,0.4360888080371538,0.0025566826925116576,0.4620376266141281,0.0,0.0,4.112090063501729,-0.7411375539778691,2.8879099364982723,-3.629047490476141,0.0910573841383866,0.9089426158616134,0.08154336736123588,0.918456632638764,0.0910573841383866,-0.00951401677715072,0.04723835573150305,-0.056752372508653774,2014
354111,2016-12-17,2016121700,1,1,,11:32,12,3392.0,7.0,MIA,15.0,15.0,0,75,0.0,0.0,NYJ,MIA,"N.Folk extra point is GOOD, Center-T.Purdum, Holder-L.Edwards.",1,0,1,0,Made,,,0,0,,Extra Point,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,6.0,0.0,6.0,6.0,NYJ,MIA,0,None,3,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931114949971538,0.0,0.931114949971538,0.0688850500284619,,,0.7126945743837023,0.2873054256162977,0.7080979013787254,0.2919020986212746,0.7126945743837023,-0.004596673004976903,,,2016
286486,2015-10-18,2015101809,11,3,2.0,13:00,13,1680.0,35.0,SD,27.0,73.0,4,7,0.0,0.0,SD,GB,"(13:00) (No Huddle, Shotgun) B.Oliver right tackle to SD 28 for 1 yard (N.Palmer).",1,1,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,B.Oliver,00-0031277,1,right,tackle,,None,0,,,,N.Palmer,,,,0,,,0,0,,0,,,,0,10.0,17.0,-7.0,7.0,GB,SD,0,None,3,3,3,3,3,0.002242873318321837,0.16858963117822898,0.003970304592446622,0.2579036239474892,0.2179674138813942,0.0039496346079959145,0.3453765184741232,0.0,0.0,0.7604022698270321,-0.6070821797328951,,,0.7210662987732601,0.2789337012267399,0.7421229635596384,0.25787703644036164,0.2789337012267399,-0.021056664786378243,,,2015
351168,2016-12-08,2016120800,5,1,4.0,03:06,4,2886.0,6.0,OAK,48.0,48.0,9,21,0.0,1.0,KC,OAK,"(3:06) D.Colquitt punts 39 yards to OAK 9, Center-J.Winchester, fair catch by T.Carrie.",1,0,0,0,,,,0,0,Clean,Punt,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,Fair Catch,T.Carrie,,,,,,0,,,0,0,,0,,,,0,0.0,3.0,-3.0,3.0,KC,OAK,0,None,2,2,3,2,3,0.01974877008502252,0.1675939591749258,0.002131415948243842,0.2487738592333882,0.3543891550569999,0.006306161750049155,0.20105667875137054,0.0,0.0,0.2347148158757089,0.29690567901966003,,,0.38542797802065387,0.6145720219793461,0.425993513128615,0.574006486871385,0.38542797802065387,0.040565535107961126,,,2016
29868,2009-11-29,2009112909,11,2,2.0,06:22,7,2182.0,42.0,SD,40.0,60.0,9,19,0.0,0.0,SD,KC,(6:22) (Shotgun) P.Rivers pass short middle to A.Gates to KC 42 for 18 yards (D.Williams).,1,18,0,0,,,,0,0,,Pass,P.Rivers,00-0022942,1,Complete,Short,5,13,0,middle,0,,,None,0,,,A.Gates,00-0021547,1,,,,D.Williams,,,,0,,,0,0,,0,,,,0,14.0,7.0,7.0,7.0,SD,KC,0,None,1,1,3,1,3,0.2379493171170624,0.09596213582146401,0.0013554707700541993,0.14263767203247954,0.2210229146852257,0.0028493842344568475,0.2982231053392574,0.0,0.0,1.467268196667535,1.581770354630485,-0.017802307782627036,1.599572662413112,0.7516715671785146,0.24832843282148545,0.7860818565543851,0.21391814344561488,0.7516715671785146,0.03441028937587054,-0.0004260227992269882,0.03483631217509753,2009
274224,2015-09-20,2015092007,6,2,1.0,09:04,10,2344.0,43.0,MIN,28.0,28.0,10,63,0.0,1.0,DET,MIN,"(9:04) (Shotgun) M.Stafford pass short middle to J.Bell to MIN 12 for 16 yards (A.Sendejo, G.Hodges).",1,16,0,0,,,,0,0,,Pass,M.Stafford,00-0026498,1,Complete,Short,3,13,0,middle,0,,,None,0,,,J.Bell,00-0027218,1,,,,A.Sendejo,G.Hodges,,,0,,,0,0,,0,,,,0,0.0,14.0,-14.0,14.0,MIN,DET,0,None,3,1,3,1,3,0.05721086321719146,0.03830034059507716,6.001450434272992e-05,0.05668722352537555,0.34448943380295394,0.0025829436471768363,0.5006691807078824,0.0,0.0,4.031486838186846,0.4984394318594028,-0.21568382969389252,0.7141232615532953,0.8021756787795552,0.19782432122044485,0.7878927489952605,0.21210725100473946,0.19782432122044485,0.014282929784294627,-0.004706734575808863,0.01898966436010349,2015
144904,2012-09-30,2012093007,24,4,,07:05,8,425.0,12.0,ARI,2.0,2.0,0,80,0.0,0.0,MIA,ARI,TWO-POINT CONVERSION ATTEMPT. R.Tannehill pass to J.Lane is complete. ATTEMPT SUCCEEDS.,1,0,1,0,,Success,,0,0,,Pass,R.Tannehill,None,1,Complete,,0,0,0,,0,,,None,0,,,J.Lane,None,1,,,,,,,,0,,,0,0,,0,,,,0,19.0,14.0,5.0,5.0,ARI,MIA,0,None,1,3,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4735,0.9470000000000001,1.053,1.053,0.0,0.23631231682588336,0.7636876831741166,0.20427277022416115,0.7957272297758389,0.7636876831741166,0.032039546601722264,0.032039546601722264,0.0,2012
186178,2013-09-22,2013092209,5,1,2.0,04:30,5,2970.0,35.0,WAS,20.0,80.0,9,1,0.0,0.0,WAS,DET,(4:30) R.Griffin pass incomplete short right to A.Morris [E.Ansah].,1,0,0,0,,,,0,0,,Pass,R.Griffin,00-0029665,1,Incomplete Pass,Short,7,0,1,right,0,,,None,0,,,A.Morris,00-0029141,0,,,,,,,,0,,,0,0,,0,,,,0,6.0,7.0,-1.0,1.0,WAS,DET,0,None,3,3,3,3,3,0.01908367108638961,0.19857329420560887,0.007438327055375353,0.30276144424404466,0.19083871892181464,0.003757723770907671,0.27754682071585923,0.0,0.0,-0.20706729711761615,-0.9494870196997792,0.6867805142609105,-1.6362675339606898,0.4558723994101177,0.5441276005898823,0.4262226971872516,0.5737773028127484,0.4558723994101177,-0.029649702222866062,0.020202804277198283,-0.049852506500064335,2013
300715,2015-11-29,2015112900,11,2,1.0,06:25,7,2185.0,37.0,WAS,47.0,47.0,10,15,0.0,0.0,NYG,WAS,(6:25) (No Huddle) O.Darkwa right guard to WAS 46 for 1 yard (P.Riley).,1,1,0,0,,,,0,0,,Run,,None,0,,,0,0,0,,0,,O.Darkwa,00-0030860,1,right,guard,,None,0,,,,P.Riley,,,,0,,,0,0,,0,,,,0,0.0,10.0,-10.0,10.0,WAS,NYG,0,None,3,2,3,2,3,0.16876814862870534,0.06103653701831215,0.00030072796769965737,0.0900469511562527,0.27260769717835714,0.002631001904351155,0.4046089361463218,0.0,0.0,2.8413079232839222,-0.43982020354063067,,,0.7283052559331398,0.2716947440668602,0.7421513998211786,0.2578486001788214,0.2716947440668602,-0.013846143888038842,,,2015
348944,2016-12-04,2016120407,9,2,3.0,00:21,1,1821.0,21.0,NO,30.0,70.0,6,58,0.0,0.0,NO,DET,"(:21) (No Huddle, Shotgun) D.Brees pass deep middle to B.Cooks to DET 31 for 39 yards (R.Bush) [E.Ansah]. Pass 37, YAC 2",1,39,0,0,,,,0,0,,Pass,D.Brees,00-0020531,1,Complete,Deep,37,2,1,middle,0,,,None,0,,,B.Cooks,00-0031236,1,,,,,,,,0,,,0,0,,0,,,,0,3.0,13.0,-10.0,10.0,NO,DET,0,None,2,2,3,2,3,0.7188188623475219,0.05204831655081106,0.00231968086934031,0.0372299643841271,0.09991598802485084,0.0005404988673017401,0.08912668895604701,0.0,0.0,0.5033217224214815,2.031892683834531,1.9415748117714269,0.09031787206310372,0.19713773706695484,0.8028622629330452,0.2567690188330892,0.7432309811669109,0.19713773706695484,0.059631281766134324,0.053743967045255935,0.005887314720878389,2016
146082,2012-10-07,2012100702,9,2,1.0,07:15,8,2235.0,25.0,GB,6.0,6.0,6,63,1.0,0.0,IND,GB,(7:15) A.Luck pass incomplete short right to R.Wayne.,1,0,0,0,,,,0,0,,Pass,A.Luck,00-0029668,1,Incomplete Pass,Short,6,0,0,right,0,,,None,0,,,R.Wayne,00-0020498,0,,,,,,,,0,,,0,0,,0,,,,0,0.0,14.0,-14.0,14.0,IND,GB,0,None,2,2,3,2,3,0.029247602179338368,0.010663239421393848,8.177500405950937e-06,0.012324676437181074,0.2649967670230562,0.001550548237045266,0.6812089892015792,0.0,0.0,5.448275513629053,-0.4300229535452402,1.5517244863709472,-1.9817474399161876,0.2080770900385043,0.7919229099614957,0.19732744814081224,0.8026725518591877,0.2080770900385043,-0.010749641897692064,0.0440632107882952,-0.05481285268598726,2012
91622,2011-09-11,2011091112,3,1,3.0,07:38,8,3158.0,10.0,DAL,38.0,62.0,8,28,0.0,0.0,DAL,NYJ,(7:38) (Shotgun) T.Romo pass deep right to D.Bryant to NYJ 36 for 26 yards (J.Leonhard; D.Revis) [M.Cole].,1,26,0,0,,,,0,0,,Pass,T.Romo,00-0021678,1,Complete,Deep,23,3,1,right,0,,,None,0,,,D.Bryant,00-0027902,1,,,,,,,,0,,,0,0,,0,,,,0,7.0,0.0,7.0,7.0,NYJ,DAL,0,None,3,3,3,3,3,0.006730594255158433,0.1691727487853941,0.002832936598232452,0.26088025293266776,0.2502876915319378,0.004632387471688538,0.30546338842492105,0.0,0.0,0.559025678432316,3.2597279675992232,3.1090705690479767,0.15065739855124605,0.260549715878192,0.7394502841218079,0.18352069140960506,0.816479308590395,0.7394502841218079,0.07702902446858695,0.08288924687517785,-0.005860222406590897,2011
163122,2012-11-22,2012112200,24,4,,01:32,2,92.0,8.0,DET,42.0,42.0,0,18,0.0,0.0,,,Timeout #2 by DET at 01:32.,1,0,0,0,,,,0,0,,Timeout,,None,0,,,0,0,0,,0,,,None,0,,,,None,0,,,,,,,,0,,,0,0,,0,,,,0,,,,,DET,HOU,1,DET,2,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,2012
168621,2012-12-03,2012120300,12,4,1.0,11:37,12,697.0,40.0,NYG,8.0,8.0,8,86,1.0,0.0,WAS,NYG,"(11:37) (Shotgun) R.Griffin pass short right to P.Garcon for 8 yards, TOUCHDOWN.",1,8,1,1,,,,0,0,,Pass,R.Griffin,00-0029665,1,Complete,Short,8,0,0,right,0,,,None,0,,,P.Garcon,00-0026345,1,,,,,,,,0,,,0,0,,0,,,,0,10.0,16.0,-6.0,6.0,WAS,NYG,0,None,2,2,2,2,2,0.011577514648233228,0.011959952816427291,6.6020073050108126e-06,0.013623654042998395,0.3265207411727177,0.0014941795784209426,0.6348173557338974,0.0,0.0,5.295013432047396,1.704986567952604,1.704986567952604,0.0,0.4568626445764066,0.5431373554235934,0.5204857012554834,0.4795142987445166,0.4568626445764066,0.0636230566790768,0.0636230566790768,0.0,2012
